video_file,brand,frame_path,frame_index,timestamp_s,is_shot_cut,pixel_diff,width,height,brightness,contrast,saturation,sharpness,warm_cool_bias,colourfulness,edge_density,visual_balance,figure_ground_sep,ocr_text,ocr_char_len,nf_neg,nf_neu,nf_pos,nf_compound,nf_label,blip_caption,obj_bus,obj_person,obj_truck,obj_car,obj_all,hl_bus_exterior,hl_bus_exterior_flag,hl_bus_interior,hl_bus_interior_flag,hl_charging_infra,hl_charging_infra_flag,hl_fleet_scale,hl_fleet_scale_flag,hl_govt_ceremony,hl_govt_ceremony_flag,hl_tech_showcase,hl_tech_showcase_flag,hl_passenger_comfort,hl_passenger_comfort_flag,hl_operational_proof,hl_operational_proof_flag,hl_brand_marketing,hl_brand_marketing_flag,theme_technology,theme_technology_flag,theme_comfort,theme_comfort_flag,theme_sustainability,theme_sustainability_flag,theme_reliability,theme_reliability_flag,theme_safety,theme_safety_flag,pxy_trust,pxy_modernity,pxy_comfort,pxy_sustainability,pxy_operational_scale,pxy_visual_production,hl_setting,hl_setting_conf,meta_video_file,meta_brand,meta_fps,meta_total_frames,meta_width,meta_height,meta_resolution,meta_duration_seconds,meta_duration_minutes,meta_file_size_mb,meta_aspect_ratio
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001848.jpg,77,77.0,False,23.819,640,360,67.88,35.56,112.02,201.45,-0.168,38.42,0.0373,0.813,0.596,“i,2,0.0,1.0,0.0,0.0,neutral,the controls on the front of a truck,0,0,0,0,{},0.301,False,0.301,False,0.293,False,0.016,False,0.046,False,0.989,True,0.116,False,0.988,True,0.92,True,0.268,False,0.535,True,0.797,True,0.835,True,0.101,False,70.9,1.9,37.0,25.2,90.1,36.4,depot_yard,0.483,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001872.jpg,78,78.0,False,35.904,640,360,76.52,52.1,106.52,219.85,-0.118,42.38,0.0492,0.763,0.524,"Wy

ae

TH UKs

    

_—
oe |",29,0.0,1.0,0.0,0.0,neutral,a person is sitting in the driver ' s seat,0,0,0,0,{},0.509,True,0.595,True,0.028,False,0.008,False,0.013,False,0.717,True,0.189,False,0.994,True,0.894,True,0.069,False,0.548,True,0.422,False,0.923,True,0.113,False,69.6,4.4,14.8,64.3,90.3,10.0,depot_yard,0.258,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001896.jpg,79,79.0,False,38.692,640,360,65.51,45.05,111.56,435.81,-0.143,37.5,0.0568,0.876,0.649,"é

= i | |

 

een

a
; ces
( -_
+ a
— =
io ;
Pay 2",51,0.072,0.928,0.0,-0.1027,negative,a close up of the controls on a truck,0,0,0,0,{},0.119,False,0.079,False,0.134,False,0.005,False,0.041,False,0.66,True,0.019,False,0.923,True,0.868,True,0.028,False,0.31,False,0.53,True,0.889,True,0.022,False,79.4,1.6,12.5,59.8,74.6,16.2,govt_ceremony,0.525,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001920.jpg,80,80.0,False,27.463,640,360,67.13,43.69,112.12,813.21,-0.15,37.64,0.0731,0.96,0.645,"eC . af
a en E |
e . 1
=\ ‘| J TK g
>",37,0.128,0.872,0.0,-0.296,negative,a close up of the controls on a truck,0,0,0,0,{},0.096,False,0.054,False,0.195,False,0.003,False,0.251,False,0.871,True,0.016,False,0.922,True,0.817,True,0.029,False,0.501,True,0.655,True,0.813,True,0.107,False,75.8,1.1,10.6,53.4,74.4,17.1,govt_ceremony,0.364,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001944.jpg,81,81.0,False,57.67,640,360,109.54,56.22,92.55,151.67,-0.115,39.36,0.034,0.917,0.495,,0,,,,,no_text,a car dashboard with a steering and a steering wheel,0,0,0,0,{},0.871,True,0.238,False,0.121,False,0.005,False,0.005,False,0.676,True,0.112,False,0.941,True,0.531,True,0.099,False,0.438,False,0.63,True,0.771,True,0.054,False,66.6,29.7,36.3,33.5,89.6,4.2,urban_road,0.485,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001968.jpg,82,82.0,False,59.211,640,360,121.98,60.66,85.67,518.3,-0.109,38.41,0.0615,0.712,0.433,,0,,,,,no_text,a car dashboard with a dashboard and a steering wheel,0,0,0,1,"{""car"": 1}",0.753,True,0.028,False,0.051,False,0.004,False,0.003,False,0.863,True,0.218,False,0.997,True,0.788,True,0.18,False,0.518,True,0.883,True,0.947,True,0.079,False,87.5,22.9,31.3,10.5,80.8,8.9,rural_highway,0.667,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001992.jpg,83,83.0,False,58.913,640,360,114.78,65.82,80.15,730.98,-0.096,33.08,0.0758,0.805,0.514,,0,,,,,no_text,a man in a car with a steering and dashboard,0,0,0,0,{},0.555,True,0.331,False,0.078,False,0.008,False,0.005,False,0.892,True,0.127,False,0.994,True,0.91,True,0.13,False,0.354,False,0.704,True,0.966,True,0.052,False,88.5,40.1,32.9,36.4,86.4,10.4,urban_road,0.548,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002016.jpg,84,84.0,False,38.727,640,360,113.87,62.44,80.58,954.28,-0.099,33.36,0.0864,0.838,0.514,,0,,,,,no_text,a car dashboard with a speedometer and a speedometer,0,0,0,0,{},0.807,True,0.048,False,0.08,False,0.019,False,0.002,False,0.997,True,0.091,False,0.992,True,0.641,True,0.079,False,0.39,False,0.726,True,0.84,True,0.025,False,68.0,12.1,36.4,21.8,73.0,11.8,urban_road,0.526,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002040.jpg,85,85.0,False,63.29,640,360,127.39,60.3,79.45,254.99,-0.104,35.18,0.05,0.744,0.484,,0,,,,,no_text,a car dashboard with a dash light on it,0,0,0,0,{},0.31,False,0.023,False,0.009,False,0.001,False,0.004,False,0.605,True,0.194,False,0.999,True,0.802,True,0.207,False,0.558,True,0.737,True,0.951,True,0.117,False,76.3,36.1,29.7,24.8,91.7,21.2,rural_highway,0.604,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002064.jpg,86,86.0,False,69.929,640,360,160.31,66.74,53.65,168.91,-0.039,40.02,0.0391,0.843,0.51,,0,,,,,no_text,a car dashboard with a steering and a steering wheel,0,0,0,0,{},0.63,True,0.547,True,0.087,False,0.003,False,0.007,False,0.445,False,0.128,False,0.983,True,0.795,True,0.036,False,0.646,True,0.824,True,0.64,True,0.04,False,73.9,18.2,29.1,36.6,86.4,24.2,urban_road,0.445,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002088.jpg,87,87.0,False,59.546,640,360,151.22,66.06,58.02,337.83,-0.033,39.74,0.0517,0.77,0.657,,0,,,,,no_text,a car with a red button on the dashboard,0,0,0,0,{},0.53,True,0.756,True,0.339,False,0.012,False,0.002,False,0.584,True,0.43,False,0.96,True,0.841,True,0.101,False,0.731,True,0.755,True,0.827,True,0.107,False,77.6,26.0,43.5,65.2,78.9,31.1,govt_ceremony,0.299,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002112.jpg,88,88.0,False,59.192,640,360,154.28,63.08,56.65,313.11,-0.042,38.64,0.0593,0.952,0.536,,0,,,,,no_text,a man is sitting in the driver ' s seat,0,0,0,1,"{""car"": 1}",0.709,True,0.506,True,0.076,False,0.002,False,0.003,False,0.387,False,0.04,False,0.996,True,0.87,True,0.022,False,0.403,False,0.804,True,0.764,True,0.012,False,69.3,9.1,53.0,26.0,83.6,7.1,rural_highway,0.596,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002136.jpg,89,89.0,False,59.543,640,360,135.78,67.29,58.46,399.13,-0.036,34.02,0.0711,0.983,0.585,,0,,,,,no_text,a man is driving a truck with a steering,0,0,0,1,"{""car"": 1}",0.66,True,0.857,True,0.026,False,0.004,False,0.005,False,0.006,False,0.013,False,0.997,True,0.84,True,0.037,False,0.904,True,0.58,True,0.944,True,0.119,False,84.1,3.1,25.2,84.4,37.5,9.9,rural_highway,0.586,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002160.jpg,90,90.0,False,60.655,640,360,129.7,72.03,62.13,574.22,-0.044,33.08,0.0756,0.901,0.603,,0,,,,,no_text,a view of the inside of a truck,0,0,0,0,"{""motorcycle"": 1}",0.284,False,0.815,True,0.035,False,0.015,False,0.019,False,0.01,False,0.02,False,0.994,True,0.834,True,0.05,False,0.675,True,0.377,False,0.991,True,0.085,False,93.1,11.0,24.9,96.3,35.0,12.9,rural_highway,0.52,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002184.jpg,91,91.0,False,41.437,640,360,123.77,69.49,64.84,707.48,-0.049,33.65,0.0821,0.87,0.623,,0,,,,,no_text,a view of the steering and dashboard of a truck,0,0,0,1,"{""car"": 1}",0.324,False,0.836,True,0.095,False,0.018,False,0.015,False,0.013,False,0.022,False,0.994,True,0.815,True,0.059,False,0.78,True,0.483,False,0.986,True,0.119,False,91.8,18.3,30.9,98.0,30.7,20.8,depot_yard,0.41,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002208.jpg,92,92.0,False,58.833,640,360,110.58,65.0,77.18,244.05,-0.08,35.72,0.0536,0.854,0.532,,0,,,,,no_text,a man driving a bus with a steering,0,0,0,0,{},0.611,True,0.849,True,0.008,False,0.006,False,0.007,False,0.013,False,0.023,False,0.999,True,0.923,True,0.023,False,0.136,False,0.187,False,0.977,True,0.024,False,82.7,11.3,16.1,83.8,77.6,3.4,rural_highway,0.671,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002232.jpg,93,93.0,False,72.819,640,360,128.06,75.16,74.6,365.04,-0.084,42.03,0.0466,0.753,0.342,,0,,,,,no_text,a car dashboard with a monitor and a steering,0,0,0,1,"{""car"": 1}",0.868,True,0.666,True,0.067,False,0.009,False,0.01,False,0.723,True,0.238,False,1.0,True,0.948,True,0.164,False,0.783,True,0.53,True,0.988,True,0.695,True,87.2,48.5,37.2,74.0,91.1,16.2,urban_road,0.469,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002256.jpg,94,94.0,False,76.344,640,360,147.42,71.58,71.63,401.48,-0.101,48.78,0.0496,0.747,0.534,,0,,,,,no_text,a car dashboard with a camera attached to it,0,0,0,1,"{""car"": 1}",0.853,True,0.101,False,0.633,True,0.008,False,0.025,False,0.983,True,0.171,False,0.997,True,0.896,True,0.382,False,0.943,True,0.75,True,0.974,True,0.696,True,91.3,95.3,45.8,85.7,96.3,79.2,urban_road,0.886,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002280.jpg,95,95.0,True,80.904,640,360,109.61,80.59,74.14,273.57,-0.082,35.97,0.0498,0.915,0.568,,0,,,,,no_text,a close up of a machine with a screen,0,0,0,0,{},0.688,True,0.182,False,0.335,False,0.089,False,0.008,False,0.999,True,0.378,False,0.848,True,0.894,True,0.215,False,0.834,True,0.772,True,0.959,True,0.09,False,62.7,46.1,66.3,64.0,92.7,42.3,studio_launch,0.641,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002304.jpg,96,96.0,False,52.26,640,360,95.94,82.54,81.02,428.53,-0.082,36.08,0.0544,0.952,0.546,,0,,,,,no_text,a camera mounted into a car dashboard,0,0,0,0,{},0.104,False,0.017,False,0.37,False,0.005,False,0.083,False,0.998,True,0.176,False,0.449,False,0.864,True,0.197,False,0.789,True,0.665,True,0.887,True,0.121,False,61.7,65.2,40.9,77.9,98.5,51.0,studio_launch,0.924,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002328.jpg,97,97.0,False,51.416,640,360,68.2,69.69,91.24,367.14,-0.094,31.18,0.0534,0.949,0.522,,0,,,,,no_text,a small device with a screen on it,0,0,0,0,{},0.609,True,0.182,False,0.607,True,0.165,False,0.052,False,0.999,True,0.489,False,0.976,True,0.936,True,0.398,False,0.957,True,0.935,True,0.777,True,0.214,False,66.3,59.6,49.2,80.3,93.8,44.6,studio_launch,0.335,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002352.jpg,98,98.0,False,60.349,640,360,114.3,83.22,66.88,754.18,-0.077,40.41,0.0673,0.929,0.547,,0,,,,,no_text,a boat with a screen showing the screen,0,0,0,0,{},0.493,False,0.097,False,0.174,False,0.054,False,0.003,False,0.999,True,0.167,False,0.896,True,0.772,True,0.077,False,0.804,True,0.687,True,0.901,True,0.111,False,67.4,49.1,59.4,83.5,85.1,23.4,rural_highway,0.334,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002376.jpg,99,99.0,True,106.147,640,360,169.82,72.78,100.37,710.4,-0.142,78.83,0.0555,0.93,0.575,"INDIA'S PREMIUM |

E-BUS MANUFACTURER

i",40,0.0,1.0,0.0,0.0,neutral,a man standing next to a truck with a sign,1,2,0,0,"{""person"": 2, ""bus"": 1}",0.887,True,0.61,True,0.196,False,0.97,True,0.986,True,0.131,False,0.942,True,0.976,True,0.991,True,0.994,True,0.966,True,0.978,True,0.906,True,0.13,False,97.8,28.8,72.8,85.8,76.4,96.4,depot_yard,0.581,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002400.jpg,100,100.0,False,15.691,640,360,170.36,73.05,98.63,788.28,-0.138,77.33,0.0557,0.953,0.567,"INDIA'S PREMIUM i

E-BUS MANUFACTURER

Bz",41,0.0,0.781,0.219,0.1027,positive,a blue truck with a sign that says india premium bus manufacturer,2,3,0,0,"{""person"": 3, ""bus"": 2}",0.926,True,0.562,True,0.261,False,0.994,True,0.997,True,0.2,False,0.958,True,0.996,True,0.997,True,0.997,True,0.99,True,0.991,True,0.915,True,0.65,True,97.9,39.5,65.4,92.1,75.7,98.2,depot_yard,0.571,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002424.jpg,101,101.0,False,35.156,640,360,166.47,74.33,101.82,933.04,-0.143,79.19,0.0605,0.94,0.597,"INDIA'S PREMIUM
E-BUS MANUFACTURER

 
  

—
|",45,0.0,1.0,0.0,0.0,neutral,a man standing next to a truck with a sign,2,8,0,0,"{""person"": 8, ""bus"": 2}",0.842,True,0.375,False,0.236,False,0.984,True,0.999,True,0.141,False,0.945,True,0.997,True,0.997,True,0.997,True,0.983,True,0.983,True,0.875,True,0.387,False,95.7,29.1,56.2,76.8,84.3,99.1,depot_yard,0.841,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002448.jpg,102,102.0,False,58.967,640,360,161.86,77.46,96.17,805.13,-0.128,73.89,0.0652,0.894,0.576,"INDIA'S PREMIUM
E-BUS MANUFACTURER

J",37,0.0,1.0,0.0,0.0,neutral,a man standing next to a blue bus,1,5,0,0,"{""person"": 5, ""bus"": 1}",0.988,True,0.718,True,0.223,False,0.993,True,0.937,True,0.629,True,0.963,True,1.0,True,1.0,True,0.994,True,0.999,True,0.99,True,0.955,True,0.872,True,95.2,37.6,53.2,92.4,88.9,98.2,depot_yard,0.999,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002472.jpg,103,103.0,True,92.752,640,360,197.78,71.53,47.64,671.6,-0.045,50.47,0.0788,0.785,0.659,"INDIA'S PREMIUM
E-BUS MANUFACTURER",34,0.0,1.0,0.0,0.0,neutral,a blue bus is parked on a blue platform,1,8,0,0,"{""person"": 8, ""bus"": 1}",0.985,True,0.356,False,0.223,False,0.983,True,0.757,True,0.158,False,0.839,True,1.0,True,1.0,True,0.99,True,1.0,True,0.996,True,0.998,True,0.974,True,96.6,64.1,42.9,99.2,34.3,97.4,depot_yard,0.754,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002496.jpg,104,104.0,False,27.251,640,360,198.29,71.03,49.35,697.37,-0.048,52.16,0.0785,0.793,0.669,"INDIA'S PREMIUM
E-BUS MANUFACTURER",34,0.0,1.0,0.0,0.0,neutral,a blue bus parked on a blue carpet,1,5,0,0,"{""person"": 5, ""bus"": 1}",0.784,True,0.129,False,0.301,False,0.961,True,0.982,True,0.078,False,0.85,True,0.999,True,1.0,True,0.99,True,1.0,True,0.993,True,0.998,True,0.982,True,99.1,70.9,81.7,99.6,50.4,99.5,depot_yard,0.863,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002520.jpg,105,105.0,False,59.666,640,360,144.16,56.83,53.83,352.04,-0.052,37.85,0.0592,0.773,0.622,"~ _ INDIA'S PREMIUM
EBUS MANUFACTURER",37,0.0,1.0,0.0,0.0,neutral,a blue bus parked in front of a building,1,9,1,0,"{""person"": 9, ""bus"": 1, ""truck"": 1}",0.942,True,0.173,False,0.089,False,0.915,True,0.941,True,0.094,False,0.772,True,0.999,True,1.0,True,0.998,True,1.0,True,0.99,True,0.997,True,0.988,True,97.9,87.6,65.9,97.1,71.6,96.9,depot_yard,0.625,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002544.jpg,106,106.0,True,88.921,640,360,146.22,87.88,46.11,803.5,0.012,35.25,0.0856,0.861,0.628,,0,,,,,no_text,a woman in white shirt holding a microphone,0,1,0,0,"{""person"": 1}",0.108,False,0.007,False,0.977,True,0.059,False,0.599,True,0.147,False,0.308,False,0.947,True,0.978,True,0.966,True,0.838,True,0.996,True,0.959,True,0.911,True,90.1,82.2,86.9,73.6,99.0,85.1,govt_ceremony,0.531,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002568.jpg,107,107.0,False,45.79,640,360,146.74,88.2,46.68,1370.86,0.005,35.97,0.0998,0.924,0.64,oy,2,0.0,1.0,0.0,0.0,neutral,a woman in white dress standing in front of a building,0,2,0,0,"{""person"": 2}",0.011,False,0.001,False,0.956,True,0.027,False,0.256,False,0.177,False,0.072,False,0.467,False,0.895,True,0.796,True,0.502,True,0.96,True,0.917,True,0.875,True,88.2,55.5,70.4,46.4,96.7,61.1,studio_launch,0.641,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002592.jpg,108,108.0,False,26.095,640,360,147.71,87.91,45.82,1227.0,0.007,36.04,0.098,0.927,0.632,,0,,,,,no_text,a woman standing in front of a building,0,2,0,0,"{""person"": 2}",0.029,False,0.004,False,0.95,True,0.1,False,0.802,True,0.185,False,0.184,False,0.672,True,0.907,True,0.96,True,0.773,True,0.981,True,0.937,True,0.957,True,94.4,48.7,77.8,49.0,99.3,71.8,govt_ceremony,0.724,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002616.jpg,109,109.0,False,35.575,640,360,147.44,87.5,45.65,1236.84,0.009,35.87,0.0967,0.886,0.635,,0,,,,,no_text,a woman in white shirt standing in front of a building,0,5,0,0,"{""person"": 5}",0.011,False,0.001,False,0.983,True,0.044,False,0.851,True,0.174,False,0.312,False,0.919,True,0.918,True,0.984,True,0.788,True,0.994,True,0.93,True,0.968,True,93.3,78.8,88.6,54.3,99.4,80.7,govt_ceremony,0.6,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002640.jpg,110,110.0,False,22.895,640,360,147.93,87.4,44.89,1115.0,0.007,35.3,0.095,0.88,0.633,,0,,,,,no_text,a man in white shirt and black pants standing in front of a building,0,2,0,0,"{""person"": 2}",0.049,False,0.003,False,0.983,True,0.245,False,0.708,True,0.275,False,0.475,False,0.906,True,0.959,True,0.989,True,0.918,True,0.998,True,0.981,True,0.974,True,94.9,84.5,80.9,86.6,98.7,84.2,govt_ceremony,0.519,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002664.jpg,111,111.0,False,33.719,640,360,147.93,87.54,43.68,1129.53,0.011,34.37,0.0925,0.838,0.634,,0,,,,,no_text,a man in white shirt and sunglasses standing on a brick,0,2,0,0,"{""motorcycle"": 1, ""person"": 2}",0.316,False,0.022,False,0.938,True,0.031,False,0.598,True,0.604,True,0.256,False,0.947,True,0.975,True,0.955,True,0.812,True,0.996,True,0.864,True,0.881,True,84.6,72.5,57.9,56.0,97.7,48.9,govt_ceremony,0.437,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002688.jpg,112,112.0,False,23.071,640,360,147.08,88.21,45.77,1581.51,0.01,35.89,0.1023,0.859,0.608,,0,,,,,no_text,a man in white shirt standing in front of a building,0,10,0,0,"{""person"": 10, ""motorcycle"": 1}",0.011,False,0.002,False,0.99,True,0.164,False,0.996,True,0.141,False,0.24,False,0.864,True,0.91,True,0.999,True,0.965,True,0.99,True,0.969,True,0.998,True,97.2,83.0,86.8,66.0,99.3,96.1,govt_ceremony,0.384,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002712.jpg,113,113.0,False,22.678,640,360,148.24,88.05,44.98,1129.89,0.009,35.68,0.098,0.864,0.608,apollo,6,0.0,1.0,0.0,0.0,neutral,a woman standing in front of a building,0,10,0,0,"{""person"": 10}",0.046,False,0.003,False,0.99,True,0.366,False,0.922,True,0.523,True,0.511,True,0.889,True,0.945,True,0.989,True,0.968,True,0.999,True,0.957,True,0.988,True,95.2,85.3,72.3,86.9,99.0,87.1,govt_ceremony,0.635,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_002736.jpg,114,114.0,False,20.985,640,360,148.33,87.94,44.87,1084.36,0.008,35.66,0.0964,0.868,0.612,ered,4,0.0,1.0,0.0,0.0,neutral,a woman standing in front of a building,0,2,0,0,"{""person"": 2, ""motorcycle"": 1}",0.012,False,0.002,False,0.984,True,0.168,False,0.952,True,0.615,True,0.139,False,0.433,False,0.951,True,0.982,True,0.839,True,0.994,True,0.901,True,0.972,True,94.0,52.2,50.5,45.6,97.8,91.5,studio_launch,0.613,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
