video_file,brand,frame_path,frame_index,timestamp_s,is_shot_cut,pixel_diff,width,height,brightness,contrast,saturation,sharpness,warm_cool_bias,colourfulness,edge_density,visual_balance,figure_ground_sep,ocr_text,ocr_char_len,nf_neg,nf_neu,nf_pos,nf_compound,nf_label,blip_caption,obj_bus,obj_person,obj_truck,obj_car,obj_all,hl_bus_exterior,hl_bus_exterior_flag,hl_bus_interior,hl_bus_interior_flag,hl_charging_infra,hl_charging_infra_flag,hl_fleet_scale,hl_fleet_scale_flag,hl_govt_ceremony,hl_govt_ceremony_flag,hl_tech_showcase,hl_tech_showcase_flag,hl_passenger_comfort,hl_passenger_comfort_flag,hl_operational_proof,hl_operational_proof_flag,hl_brand_marketing,hl_brand_marketing_flag,theme_technology,theme_technology_flag,theme_comfort,theme_comfort_flag,theme_sustainability,theme_sustainability_flag,theme_reliability,theme_reliability_flag,theme_safety,theme_safety_flag,pxy_trust,pxy_modernity,pxy_comfort,pxy_sustainability,pxy_operational_scale,pxy_visual_production,hl_setting,hl_setting_conf,meta_video_file,meta_brand,meta_fps,meta_total_frames,meta_width,meta_height,meta_resolution,meta_duration_seconds,meta_duration_minutes,meta_file_size_mb,meta_aspect_ratio
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002160.jpg,72,72.0,False,20.109,640,360,152.34,49.53,92.36,1282.23,-0.14,43.88,0.053,0.828,0.657,"STANDARD

 

Saal

 

Application InterCity /Intra-city/Staft/ School
Motor Permanent Magnet Synchronous AC Motor,
285 KW Peck, 140 KW Continuous; $100 Nin Peok
Bee MEH WN “Advanced utniurion nc chemistry with
Modular battery options
Suspension Full Ai Suspension
Brakes Dise Brakes at Front & Drum at Rear
Door Locations FOH/ WB / ROH / eR
Range 300 kms with single char

{9° and up to 500 kms/day
with dual gun charging

 

Fast Charging

15-3 hours",451,0.059,0.941,0.0,-0.5319,negative,a sign that is on the side of a building,0,0,0,0,{},0.037,False,0.007,False,0.571,True,0.166,False,0.233,False,0.943,True,0.178,False,0.654,True,0.907,True,0.295,False,0.3,False,0.212,False,0.619,True,0.555,True,85.2,61.1,69.9,98.2,86.2,92.4,urban_road,0.303,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002190.jpg,73,73.0,False,21.633,640,360,151.98,50.27,92.06,1175.14,-0.14,45.54,0.0536,0.853,0.662,"Battery technology

Suspension
Brakes
Door Locations,

Range

Fast Charging
Floor Height (mm)

teeing: nie ae

Meunier

Inter-City /Intra-city / Staff / Schoo!

Permanent Magnet Sync}

235 KW Peak,

‘Advanced Lithium

Modular battery options

Fall Air Suspension

+hronous AC Motor,

140 KW Continuous; 3100 Nm Peak

fon NMC chemistry with

Dise Brakes at Front & Drum at Rear

FOH/ WB /ROH / aT

300 kms with single char
with dual gun charging

1.5 ~3hours

'3°.nd Up to 500 kms/day",483,0.034,0.966,0.0,-0.4003,negative,a sign that is on the side of a building,0,0,0,0,{},0.043,False,0.055,False,0.167,False,0.274,False,0.044,False,0.751,True,0.347,False,0.684,True,0.842,True,0.754,True,0.321,False,0.393,False,0.591,True,0.192,False,74.6,48.0,44.6,87.4,50.4,83.9,studio_launch,0.686,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002220.jpg,74,74.0,False,30.123,640,360,161.56,36.88,95.25,1441.19,-0.145,43.36,0.0582,0.845,0.683,"Me neve soal ar

Application Inter-City / Intra-city / Staff / School

Motor Permanent Magnet Synchronous AC Motor;
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Battery technology ‘Advanced Lithium-ion NMC chemistry with
Modular battery options

‘Suspension Full Air Suspension

Brakes Disc Brakes at Front & Drum at Rear

Door Locations FOH/ WB / ROH / BRT

Range 300 kms with single charge and up to 500 kms/day
with dual gun charging

Fast Charging 1.5~3hours",463,0.031,0.969,0.0,-0.34,negative,a sign that is on the side of a building,0,0,0,0,{},0.303,False,0.015,False,0.952,True,0.557,True,0.079,False,0.997,True,0.444,False,0.773,True,0.916,True,0.767,True,0.425,False,0.419,False,0.453,False,0.48,False,80.7,89.2,15.6,97.1,50.6,67.0,urban_road,0.638,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002250.jpg,75,75.0,False,31.931,640,360,139.7,42.63,103.22,1474.2,-0.156,46.89,0.0561,0.844,0.697,"Berne eso aU

 

Application Inter-City / Intra-city / Staff / School

Motor Permanent Magnet Synchronous AC Motor;
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Battery technology ‘Advanced Lithium-ion NMC chemistry with
Modular battery options

‘Suspension Full Air Suspension
Disc Brakes at Front & Drum at Rear
FOH/ WB / ROH / BRT

300 kms with single charge and up to 500 kms/day
with dual gun charging

   

ise 2 hous",424,0.033,0.967,0.0,-0.34,negative,a person holding a sign that says it is a school,0,1,0,0,"{""person"": 1}",0.345,False,0.144,False,0.892,True,0.659,True,0.08,False,0.977,True,0.577,True,0.977,True,0.765,True,0.857,True,0.885,True,0.741,True,0.534,True,0.645,True,75.7,93.7,26.8,90.6,85.2,31.2,govt_ceremony,0.4,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002280.jpg,76,76.0,False,17.841,640,360,143.87,42.72,101.97,1356.38,-0.157,43.12,0.055,0.806,0.68,"Application

Motor

Battery technology

‘Suspension
Brakes

Door Locations,

Range

 

 

Tires

 

FICATION

Inter-City / Intra-city / Staff / School

 

Permanent Magnet Synchronous AC Motor,
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

‘Advanced Lithium-lon NMC chemistry with
Modular battery options,

Full Air Suspension
Disc Brakes at Front & Drum at Rear
FOH/WB/ROH/ BRT

300 kms with single charg

}e and up to 500 kms/day
with dual gun charging

1.5~3hours",466,0.034,0.966,0.0,-0.34,negative,a sign that is on the side of a building,0,0,0,0,{},0.688,True,0.012,False,0.917,True,0.814,True,0.338,False,0.999,True,0.591,True,0.825,True,0.852,True,0.903,True,0.86,True,0.565,True,0.598,True,0.865,True,77.1,92.7,11.7,98.6,55.6,68.2,studio_launch,0.313,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002310.jpg,77,77.0,False,10.923,640,360,143.07,43.03,102.83,1498.17,-0.159,43.17,0.0557,0.816,0.677,"Enea aot

Application InterCity / Intra-city / Staff / School
Motor Permanent Magnet Synchronous AC Motor;
235 KW Peak, 140 KW Continuous; 3100 Nm Peak
Battery technology Advanced Lithium-ion NMC chemistry with
Modular battery options
‘Suspension Full Air Suspension
Brakes

Disc Brakes at Front & Drum at Rear
Door Locations

FOH/ WB / ROH / BRT

Range sath gs With single charge and up to 500 kms/day
with dual gun charging

Fast Charging 1.5~3hours

 

Floor Height (mm) RR",476,0.03,0.945,0.025,-0.1027,negative,a sign that is on the side of a car,0,0,0,0,{},0.463,False,0.011,False,0.869,True,0.615,True,0.124,False,0.997,True,0.435,False,0.929,True,0.927,True,0.856,True,0.637,True,0.674,True,0.662,True,0.722,True,85.4,92.9,7.5,96.0,85.3,68.2,depot_yard,0.36,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002340.jpg,78,78.0,False,9.368,640,360,145.65,41.16,101.97,1467.65,-0.158,42.67,0.0564,0.822,0.678,"ecole

 

Appl Inter-City / Intra-city / Staff / School

Motor Permanent Magnet Synchronous AC Motor,
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Battery technology Advanced Lithium-ion NMC chemistry with
Modular battery options

‘Suspension Full Air Suspension

Brakes Disc Brakes at Front & Drum at Rear

Door Locations FOH/ WB / ROH / BRT

Range 300 kms with single charge and up to 500 kms/day
with dual gun charging

Fast Charging

1.5 ~3hours
Floor Height (mm). Rca",473,0.03,0.945,0.025,-0.1027,negative,a sign that is on the side of a building,0,0,0,0,{},0.326,False,0.009,False,0.851,True,0.621,True,0.09,False,0.998,True,0.451,False,0.821,True,0.814,True,0.741,True,0.313,False,0.716,True,0.277,False,0.452,False,74.2,91.1,8.0,91.9,77.2,76.8,studio_launch,0.341,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002370.jpg,79,79.0,False,18.898,640,360,137.32,47.93,103.67,1489.89,-0.16,44.55,0.0541,0.752,0.656,"plication

tor

ttery technology

ispension
akes
oor Locations

ange

ast Charging

Bree eeu}

Inter-City / Intra-city / Staff / School

Permanent Magnet Synchronous AC Motor;
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Advanced Lithium-ion NMC chemistry with
Modular battery options

Full Air Suspension
Disc Brakes at Front & Drum at Rear
FOH/ WB / ROH / BRT

300 kms with single charge and up to 500 kms/day
with dual gun charging

15-3 hours",447,0.031,0.943,0.026,-0.1027,negative,a sign that is on the side of a building,0,0,0,0,{},0.404,False,0.008,False,0.989,True,0.727,True,0.488,False,0.998,True,0.518,True,0.961,True,0.871,True,0.932,True,0.795,True,0.632,True,0.844,True,0.932,True,86.4,93.0,11.5,97.8,75.0,72.8,depot_yard,0.576,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002400.jpg,80,80.0,False,15.597,640,360,138.25,46.75,102.6,1515.27,-0.158,43.76,0.0592,0.766,0.658,"pplication

jotor

attery technology

Suspension
Brakes
Door Locations

Range

Fast Charging

nape eeetrr a,

 

Inter-City / intra-city / Staff / School

Permanent Magnet Synchronous AC Motor;
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Advanced Lithium-ion NMC chemistry with
Modular battery options

Full Air Suspension
Disc Brakes at Front & Drum at Rear
FOH/WB/ ROH / BRT

300 kms with single charge and up to 500 kms/day
with dual gun charging

1.5~3hours

=",466,0.031,0.942,0.026,-0.1027,negative,a sign that is on the side of a building,0,0,0,0,{},0.227,False,0.016,False,0.864,True,0.238,False,0.179,False,0.997,True,0.327,False,0.957,True,0.92,True,0.651,True,0.646,True,0.722,True,0.468,False,0.698,True,88.0,79.2,12.9,96.9,81.5,54.6,urban_road,0.775,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002430.jpg,81,81.0,False,11.179,640,360,139.55,45.39,102.83,1591.96,-0.158,43.56,0.0588,0.757,0.668,"bon oe oa Uae

 

pplication Inter-City / Intra-city / Staff / School

tor Permanent Magnet Synchronous AC Motor,
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

attery technology Advanced Lithium-ion NMC chemistry with
Modular battery options

uspension Full Air Suspension

rakes Dise Brakes at Front & Drum at Rear

oor Locations FOH / WB / ROH / BRT

fange

300 kms with single charge and up to 500 kms/day
with dual gun charging

1.5-3hours",443,0.031,0.943,0.026,-0.1027,negative,a sign that is on the side of a building,0,0,0,0,{},0.463,False,0.014,False,0.931,True,0.491,False,0.337,False,0.995,True,0.39,False,0.945,True,0.926,True,0.92,True,0.774,True,0.745,True,0.53,True,0.824,True,92.7,91.2,18.6,97.0,77.9,59.8,urban_road,0.62,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002460.jpg,82,82.0,False,9.678,640,360,138.06,46.75,103.01,1507.68,-0.159,43.87,0.0583,0.75,0.659,"plication

otor

tery technology

uspension
rakes

oor Locations

ange

 

 

Teale

Inter-City / Intra-city / Staff / School

Permanent Magnet Synchronous AC Motor;
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Advanced Lithium-lon NMC chemistry with
Modular battery options

Full Air Suspension
Disc Brakes at Front & Drum at Rear
FOH/ WB / ROH / BRT

300 kms with single charg

je and up to 500 kms/day
with dual gun charging

1.5~3 hours",441,0.032,0.942,0.027,-0.1027,negative,a sign that is on the side of a building,0,0,0,0,{},0.42,False,0.01,False,0.905,True,0.281,False,0.341,False,0.997,True,0.259,False,0.924,True,0.863,True,0.815,True,0.682,True,0.548,True,0.466,False,0.769,True,88.0,74.7,19.0,94.8,85.2,23.0,urban_road,0.685,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002490.jpg,83,83.0,False,21.017,640,360,142.87,41.21,102.82,1569.04,-0.158,42.57,0.0593,0.79,0.643,"Meenas aces

Inter-City / Intra-city / Staff / School

 

Motor Permanent Magnet Synchronous AC Motor;
235 KW Peak, 140 KW. Continuous; 3100 Nm Peak

Battery technology Advanced Lithium-Ion NMC chemistry with
Modular battery options

‘Suspension Full Air Suspension

Brakes. Disc Brakes at Front & Drum at Rear

Door Locations. FOH / WB / ROH / BRT

Range 300 kms with single charge and up to 500 kms/day
with dual gun charging

Fast Charging 15-3 hours

Floor Height (mm) 900",476,0.029,0.946,0.025,-0.1027,negative,a sign that is posted on a wall,0,0,0,0,{},0.093,False,0.033,False,0.566,True,0.274,False,0.237,False,0.919,True,0.432,False,0.957,True,0.841,True,0.86,True,0.819,True,0.748,True,0.693,True,0.697,True,82.6,61.7,28.3,76.0,84.4,45.8,studio_launch,0.35,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002520.jpg,84,84.0,False,25.085,640,360,134.83,48.97,103.17,1399.55,-0.159,44.34,0.0537,0.727,0.65,"y technology

ension

Inter-City / Intra-city / Staff / School

Permanent Magnet Synchronous AC Motor;
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

‘Advanced Lithium-Ion NMC chemistry with
Modular battery options

Full Air Suspension
Disc Brakes at Front & Drum at Rear
FOH / WB/ ROH / BRT

300 kms with single charge and up to 500 kms/day
with dual gun charging

1.5-3hours",375,0.037,0.963,0.0,-0.34,negative,a sign that is on the side of a building,0,0,0,0,{},0.504,True,0.015,False,0.982,True,0.844,True,0.162,False,0.992,True,0.426,False,0.973,True,0.948,True,0.898,True,0.881,True,0.865,True,0.733,True,0.834,True,90.2,83.6,8.6,95.4,84.4,86.8,depot_yard,0.569,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002550.jpg,85,85.0,False,12.684,640,360,136.82,49.45,100.45,1806.39,-0.154,43.62,0.0547,0.746,0.643,"Tee ees eae UL)

Application Inter-City / Intra-city / Staff / School

Motor: Permanent Magnet Synchronous AC Motor,

235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Battery technology Advanced Lithium-lon NMC chemistry with
Modular battery options

Suspension Full Air Suspension

Brakes Disc Brakes at Front & Drum at Rear

oor Locations FOH / WB / ROH / BRT

Range 300 kms with single charge and up to 500 kms/day
with dual gun charging

Fast Charging 1.5~3hours

Floor Height (mm)

900",487,0.029,0.947,0.024,-0.1027,negative,a sign that is on the side of a building,0,0,0,0,{},0.27,False,0.022,False,0.799,True,0.199,False,0.412,False,0.95,True,0.387,False,0.987,True,0.976,True,0.406,False,0.816,True,0.556,True,0.527,True,0.549,True,81.1,27.5,31.1,90.6,91.2,61.9,depot_yard,0.816,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002580.jpg,86,86.0,False,14.368,640,360,140.22,47.13,99.04,1751.24,-0.152,42.8,0.0547,0.769,0.665,"ates

Application InterCity /intra-cty / Staff / School

Motor Permanent Magnet Synchronous AC Motor,
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Battery technology Advanced Lithium-ion NMC chemistry with
Modular battery options

Suspension Full Air Suspension

Brakes Disc Brakes at Front & Drum at Rear

Door Locations FOH /WB/ROH / BRT

Range smth tt single charge and upto 500 kme/day
with dual gun charging

Fast Charging 1.5 ~ 3hours

Floor Height (mm) 900

 

Height (mm)",480,0.031,0.944,0.026,-0.1027,negative,a sign that is on the side of a building,0,0,0,0,{},0.368,False,0.006,False,0.828,True,0.066,False,0.089,False,0.98,True,0.185,False,0.948,True,0.96,True,0.313,False,0.671,True,0.415,False,0.332,False,0.724,True,62.7,93.6,34.7,96.1,93.5,38.6,urban_road,0.866,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002610.jpg,87,87.0,False,18.056,640,360,140.52,48.3,96.76,1721.39,-0.151,39.7,0.053,0.74,0.637,"Application InterCity /Intra-cty / Staff / School =

Motor Permanent Magnet Synchronous AC Motor;
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Battery technology Advanced Lithium-ion NMC. chemistry with
Modular battery options

Suspension Full Air Suspension

Brakes Disc Brakes at Front & Drum at Rear

Door Locations: FOH / WB / ROH / BRT

Range 300 kms with single charge and ‘up to 500 kms/day
with dual gun charging

Fast Charging 15-3 hours

Floor Height (mm) 00

Height (mm)

3350",488,0.029,0.947,0.024,-0.1027,negative,a sign that is on the side of a building,0,0,0,0,{},0.095,False,0.006,False,0.779,True,0.177,False,0.048,False,0.997,True,0.147,False,0.753,True,0.957,True,0.412,False,0.295,False,0.258,False,0.235,False,0.267,False,53.1,89.3,9.8,95.6,57.8,34.8,urban_road,0.573,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002640.jpg,88,88.0,False,14.731,640,360,136.61,49.96,99.43,1379.15,-0.154,42.79,0.0535,0.727,0.635,"Application

Motor
Battery technology

Suspension
Brakes

Door Locations
Range

Fast Charging
Floor Height (mm)
Height (mm)

 

 

Inter-City / Intra-city / Staff / School

Permanent Magnet Synchronous AC Motor,
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Advanced Lithium-ion NMC chemistry with
Modular battery options

Full Air Suspension
Disc Brakes at Front & Drum at Rear
FOH/WB/ ROH / BRT

300 kms with single charge and up to 500 kms/day
with dual gun charging

1.5~3 hours

900

3350",493,0.03,0.945,0.025,-0.1027,negative,a sign that is posted on the side of a building,0,0,0,0,{},0.018,False,0.035,False,0.183,False,0.066,False,0.035,False,0.902,True,0.076,False,0.915,True,0.888,True,0.439,False,0.361,False,0.266,False,0.138,False,0.159,False,38.4,28.3,34.7,53.7,55.8,31.9,govt_ceremony,0.471,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002670.jpg,89,89.0,False,18.699,640,360,143.47,46.63,95.11,1478.14,-0.149,36.8,0.0522,0.715,0.621,"APPRCaHoOn

Motor

Battery technology

‘Suspension
Brakes
Door Locations

Range

Fast Charging
Floor Height (mm)
Height (mm)
Length (mm)

Inter-City / Intra-city / Staff / School

Permanent Magnet Synchronous AC Motor,
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

‘Advanced Lithium-lon NMC chemistry with
Modular battery options

Full Air Suspension
Disc Brakes at Front & Drum at Rear
FOH / WB / ROH / BRT

mairtis with single charge and up to 500 kms/day
with dual gun charging

1.5 ~3 hours

900

3350

12000",512,0.028,0.972,0.0,-0.34,negative,a sign that is on the side of a building,0,0,0,0,{},0.212,False,0.054,False,0.239,False,0.006,False,0.069,False,0.9,True,0.021,False,0.998,True,0.982,True,0.191,False,0.701,True,0.158,False,0.099,False,0.601,True,46.1,53.6,28.2,35.2,95.9,3.7,urban_road,0.443,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002700.jpg,90,90.0,False,16.458,640,360,138.14,51.19,96.38,1536.19,-0.151,38.46,0.0521,0.697,0.611,"plication

jotor
attery technology

Suspension,
Brakes
Door Locations

Range

Fast Charging
Floor Height (mm)
Height (mm)
oes

InterCity / Intra-city / Staff / School

Permanent Magnet Synchronous AC Motor,
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Advanced Lithium-ion NMC chemistry with
Modular battery options

Full Air Suspension
Disc Brakes at Front & Drum at Rear
FOH / WB / ROH / BRT

300 kms with single charge and up to 500 kms/day
with dual gun charging
1.5~3hours

900

3350",489,0.029,0.947,0.024,-0.1027,negative,a sign that is on the side of a building,0,0,0,0,{},0.129,False,0.022,False,0.727,True,0.331,False,0.053,False,0.997,True,0.19,False,0.898,True,0.926,True,0.374,False,0.589,True,0.557,True,0.292,False,0.488,False,63.5,84.9,7.5,93.1,75.7,37.0,govt_ceremony,0.48,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002730.jpg,91,91.0,False,10.049,640,360,140.08,50.2,96.18,1716.54,-0.15,38.31,0.0519,0.715,0.623,"‘Application

Motor
Battery technology

‘Suspension
Brakes
Door Locations,

Range

Fast Charging
Floor Height (mm)
Height (mm)
‘Length (mm).

Inter-City / Intra-cty / Staff / School

Permanent Magnet Synchronous AC Motor,
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

‘Advanced Lithium-Ion NMC chemistry with
Modular battery options

Full Air Suspension
Disc Brakes at Front & Drum at Rear
FOH/ WB / ROH / BRT

300 kms with single charge and up to 500 kms/day
With dual gun charging

1.5 ~3 hours
900
3350

ee",509,0.028,0.972,0.0,-0.34,negative,a sign that is on the side of a building,0,0,0,0,{},0.057,False,0.014,False,0.529,True,0.053,False,0.083,False,0.994,True,0.075,False,0.757,True,0.971,True,0.523,True,0.716,True,0.194,False,0.264,False,0.526,True,64.2,91.0,11.1,97.4,70.9,15.7,urban_road,0.445,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002760.jpg,92,92.0,False,13.496,640,360,141.98,48.46,94.94,1455.2,-0.149,37.19,0.051,0.712,0.61,"Application

Motor

Battery technology

‘Suspension
Brakes
Door Locations,

Range

Fast Charging
Floor Height (mm)
Height (mm)
Length (mm)

 

Inter-City / Intra-city / Staff / School

Permanent Magnet Synchronous AC Motor;
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Advanced Lithium-lon NMC chemistry with
Modular battery options.

Full Air Suspension,
Disc Brakes at Front & Drum at Rear
FOH/ WB / ROH / BRT

$00 kms with single charge and up to 500 kms/day
with dual gun charging

1.5~3 hours
900
3350

12000",514,0.028,0.948,0.023,-0.1027,negative,a sign that is on the side of a building,0,0,0,0,{},0.114,False,0.036,False,0.358,False,0.027,False,0.269,False,0.958,True,0.031,False,0.981,True,0.977,True,0.5,False,0.905,True,0.179,False,0.449,False,0.767,True,55.2,34.3,43.3,86.7,87.6,18.2,urban_road,0.289,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002790.jpg,93,93.0,False,17.771,640,360,135.37,53.19,95.01,1544.59,-0.146,40.66,0.0467,0.665,0.555,"“a

ttery technology

uspension
rakes
}00r Locations

tange

Fast Charging
Flooy (mm)
He )

im)

imen)

Permanent Magnet Synchronous AC Motor;
235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Advanced Lithium-ion NMC chemistry with
Modular battery options

Full Air Suspension

Disc Brakes at Front & Drum at Rear
FOH /WB/ROH / BRT

300 kms with single ch
with dual gun charging

large and up to 500 kms/day
1.5~3hours

900

3350

12000

2600",439,0.032,0.942,0.027,-0.1027,negative,a person holding a white paper with a list on it,0,1,0,0,"{""person"": 1}",0.005,False,0.01,False,0.396,False,0.036,False,0.157,False,0.575,True,0.035,False,0.682,True,0.744,True,0.434,False,0.31,False,0.314,False,0.119,False,0.215,False,51.1,9.6,49.1,22.5,48.2,10.6,govt_ceremony,0.377,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002820.jpg,94,94.0,False,23.366,640,360,137.07,58.8,92.03,1354.33,-0.141,38.79,0.0437,0.69,0.515,"Permanent Magnet Syr i
KW Peak, 140 KW Co 100 Nm Peak
ary te Ad N r
M P
pension Fu n
es isc Brakes at &DrumatRi
r Locations FOF ROH / BRT
ge 10 kms with singh uP to 500 k
ith dual gun charging
t Charging

1.5~3hours

or Height (mm)

 

ht (mm)
nath (rm)

dth (mm)",263,0.113,0.887,0.0,-0.7964,negative,a person holding up a sign with information,0,1,0,0,"{""person"": 1}",0.013,False,0.013,False,0.805,True,0.245,False,0.225,False,0.98,True,0.22,False,0.963,True,0.619,True,0.851,True,0.808,True,0.968,True,0.672,True,0.623,True,67.1,88.7,49.1,90.9,67.1,45.7,studio_launch,0.429,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002850.jpg,95,95.0,False,19.219,640,360,141.31,56.58,89.44,1067.15,-0.137,36.87,0.033,0.601,0.533,"(mm)

Gai

 

Modular battery options
Full Air Suspension

Disc Brakes at Front & Drum at Rear
FOH / WB / ROH / BRT

300 kms with single charge and up to 500 kms/day
with dual gun charging

15-3 hours
900

3350

12000

2600

ae",227,0.053,0.947,0.0,-0.34,negative,a white sign with a black and white sign,0,0,0,0,{},0.108,False,0.007,False,0.504,True,0.072,False,0.02,False,0.991,True,0.169,False,0.987,True,0.882,True,0.145,False,0.359,False,0.93,True,0.079,False,0.247,False,55.8,24.3,12.4,31.4,78.0,43.5,urban_road,0.465,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
